practice_state,zip5,provider_count,unique_taxonomies,avg_provider_enum_year,recent_provider_growth
IL,60545,1,1,2022.0,0.0
IL,60546,1,0,2026.0,1.0
IL,60555,5,1,2023.2,3.0
IL,60559,5,0,2026.0,5.0
IL,60560,1,0,2026.0,1.0
IL,60563,9,2,2023.5555555555557,7.0
IL,60564,4,0,2021.5,2.0
IL,60586,1,1,2026.0,1.0
IL,60601,8,2,2017.125,3.0
IL,60602,4,0,2021.25,3.0
IL,60603,1,0,2026.0,1.0
IL,60604,4,1,2024.25,3.0
IL,60605,4,1,2025.75,4.0
IL,60606,4,1,2022.0,2.0
IL,60607,6,0,2020.1666666666667,4.0
IL,60608,10,1,2018.6,5.0
IL,60610,11,2,2023.6363636363637,9.0
IL,60611,22,1,2019.9545454545455,12.0
IL,60612,37,2,2022.2972972972973,23.0
IL,60613,9,2,2023.3333333333333,6.0
IL,60614,9,0,2022.3333333333333,7.0
IL,60615,2,0,2026.0,2.0
IL,60616,3,0,2024.3333333333333,2.0
IL,60617,9,1,2016.4444444444443,4.0
IL,60618,9,1,2023.888888888889,7.0
IL,60619,1,0,2026.0,1.0
IL,60620,3,0,2023.0,2.0
IL,60622,5,0,2019.4,2.0
IL,60623,1,0,2026.0,1.0
IL,60625,6,1,2021.6666666666667,3.0
IL,60626,4,0,2020.5,2.0
IL,60629,3,0,2023.3333333333333,2.0
IL,60631,3,2,2025.6666666666667,3.0
IL,60632,1,0,2026.0,1.0
IL,60634,4,2,2022.75,3.0
IL,60636,1,0,2020.0,0.0
IL,60637,8,1,2022.125,4.0
IL,60640,7,1,2023.857142857143,6.0
IL,60641,3,0,2023.0,2.0
IL,60642,2,0,2023.5,1.0
IL,60643,5,1,2025.4,5.0
IL,60644,1,0,2011.0,0.0
IL,60645,4,1,2024.5,3.0
IL,60647,9,2,2024.3333333333333,7.0
IL,60649,2,0,2021.5,1.0
IL,60652,1,0,2026.0,1.0
IL,60653,1,0,2026.0,1.0
IL,60654,4,0,2018.25,1.0
IL,60655,2,2,2024.5,2.0
IL,60656,2,0,2021.5,1.0
IL,60657,22,1,2015.0454545454545,6.0
IL,60659,4,1,2024.0,3.0
IL,60660,3,0,2017.6666666666667,1.0
IL,60661,2,1,2026.0,2.0
IL,60666,1,0,2016.0,0.0
IL,60673,1,1,2026.0,1.0
IL,60707,3,1,2022.6666666666667,2.0
IL,60712,2,0,2026.0,2.0
IL,60714,1,0,2021.0,0.0
IL,60803,3,0,2025.3333333333333,3.0
IL,60804,1,0,2026.0,1.0
IL,60901,1,0,2026.0,1.0
IL,60914,1,0,2026.0,1.0
IL,60927,1,0,2024.0,1.0
IL,60955,1,1,2026.0,1.0
IL,61008,1,1,2008.0,0.0
IL,61021,3,0,2026.0,3.0
IL,61032,2,0,2016.0,1.0
IL,61074,1,0,2026.0,1.0
IL,61081,3,0,2010.0,0.0
IL,61102,2,0,2014.5,0.0
IL,61103,1,0,2006.0,0.0
IL,61104,4,0,2018.25,1.0
IL,61107,3,1,2020.6666666666667,2.0
IL,61108,4,0,2017.5,2.0
IL,61111,1,0,2026.0,1.0
IL,61114,1,0,2023.0,1.0
IL,61115,1,0,2026.0,1.0
IL,61201,1,1,2023.0,1.0
IL,61265,15,0,2011.0,0.0
IL,61301,2,1,2025.0,2.0
IL,61373,1,0,2025.0,1.0
IL,61401,1,1,2026.0,1.0
IL,61455,2,1,2026.0,2.0
IL,61560,1,0,2026.0,1.0
IL,61571,1,0,2026.0,1.0
IL,61603,2,0,2025.0,2.0
IL,61604,1,0,2026.0,1.0
IL,61607,1,0,2013.0,0.0
IL,61611,1,1,2026.0,1.0
IL,61614,6,1,2019.1666666666667,4.0
IL,61615,63,1,2014.111111111111,9.0
IL,61616,1,1,2026.0,1.0
IL,61636,1,0,2019.0,0.0
IL,61637,2,0,2019.0,1.0
IL,61701,3,1,2025.3333333333333,3.0
IL,61704,1,0,2009.0,0.0
IL,61727,1,0,2015.0,0.0
IL,61761,1,0,2026.0,1.0
IL,61764,4,0,2026.0,4.0
IL,61801,4,0,2024.25,3.0
IL,61802,2,0,2018.0,0.0
IL,61820,5,0,2022.6,3.0
IL,61821,1,0,2026.0,1.0
IL,61822,3,0,2025.0,3.0
IL,61832,3,0,2026.0,3.0
IL,61875,1,1,2026.0,1.0
IL,61938,4,0,2015.5,1.0
IL,62002,7,0,2018.857142857143,2.0
IL,62025,3,0,2022.6666666666667,2.0
IL,62026,2,0,2026.0,2.0
IL,62033,10,0,2016.5,2.0
IL,62034,3,0,2022.6666666666667,2.0
IL,62040,2,0,2026.0,2.0
IL,62056,1,0,2021.0,0.0
IL,62062,1,0,2025.0,1.0
IL,62063,1,0,2026.0,1.0
IL,62080,1,0,2024.0,1.0
IL,62219,1,0,2018.0,0.0
IL,62220,3,0,2015.0,0.0
IL,62221,4,0,2016.5,2.0
IL,62223,1,0,2006.0,0.0
IL,62226,2,0,2016.0,1.0
IL,62233,1,0,2006.0,0.0
IL,62234,1,0,2011.0,0.0
IL,62249,5,0,2021.2,3.0
IL,62258,1,0,2013.0,0.0
IL,62269,5,2,2019.2,2.0
IL,62285,1,1,2026.0,1.0
IL,62286,2,0,2021.0,1.0
IL,62294,2,0,2025.0,2.0
IL,62301,7,0,2015.2857142857142,2.0
IL,62321,1,0,2026.0,1.0
IL,62353,1,0,2026.0,1.0
IL,62401,4,0,2012.0,1.0
IL,62471,2,1,2023.0,1.0
IL,62521,1,0,2017.0,0.0
IL,62522,1,0,2026.0,1.0
IL,62526,2,0,2026.0,2.0
IL,62568,1,0,2026.0,1.0
IL,62626,5,0,2016.0,0.0
IL,62650,1,0,2006.0,0.0
IL,62656,2,0,2025.0,2.0
IL,62664,1,0,2006.0,0.0
IL,62675,1,0,2026.0,1.0
IL,62684,2,0,2021.5,1.0
IL,62701,2,0,2018.5,0.0
IL,62702,5,0,2022.4,3.0
IL,62703,9,1,2016.7777777777778,2.0
IL,62704,3,1,2021.6666666666667,1.0
IL,62711,1,0,2018.0,0.0
IL,62769,4,0,2010.25,0.0
IL,62781,3,0,2017.6666666666667,0.0
IL,62812,1,1,2026.0,1.0
IL,62821,1,0,2026.0,1.0
IL,62823,1,0,2026.0,1.0
IL,62832,1,0,2026.0,1.0
IL,62837,1,0,2026.0,1.0
IL,62859,1,0,2018.0,0.0
IL,62864,1,0,2026.0,1.0
IL,62872,1,0,2021.0,0.0
IL,62881,1,0,2021.0,0.0
IL,62888,1,0,2026.0,1.0
IL,62901,5,1,2016.0,2.0
IL,62918,2,0,2020.5,1.0
IL,62920,1,0,2011.0,0.0
IL,62922,1,0,2009.0,0.0
IL,62930,1,0,2026.0,1.0
IL,62946,1,0,2017.0,0.0
IL,62948,1,0,2025.0,1.0
IL,62959,2,0,2026.0,2.0
IN,46016,5,0,2023.8,4.0
IN,46032,22,2,2020.4545454545455,9.0
IN,46033,2,0,2016.5,1.0
IN,46036,1,0,2026.0,1.0
IN,46037,7,0,2024.2857142857142,5.0
IN,46038,12,0,2024.6666666666667,10.0
IN,46052,2,1,2018.5,1.0
IN,46060,9,1,2018.3333333333333,4.0
IN,46072,1,0,2006.0,0.0
IN,46074,4,0,2021.0,3.0
IN,46077,3,0,2019.3333333333333,2.0
IN,46112,2,1,2026.0,2.0
IN,46122,3,1,2014.3333333333333,1.0
IN,46123,8,1,2017.25,4.0
IN,46131,2,0,2014.0,0.0
IN,46135,2,0,2022.5,1.0
IN,46140,1,0,2022.0,0.0
IN,46142,3,1,2019.3333333333333,2.0
IN,46143,12,0,2018.3333333333333,5.0
IN,46151,1,0,2025.0,1.0
IN,46158,3,0,2013.3333333333333,0.0
IN,46163,2,0,2026.0,2.0
IN,46168,2,0,2016.0,1.0
IN,46173,1,0,2021.0,0.0
IN,46176,2,2,2026.0,2.0
IN,46184,1,1,2006.0,0.0
IN,46202,51,1,2016.9411764705883,16.0
IN,46203,3,0,2025.6666666666667,3.0
IN,46204,2,0,2025.5,2.0
IN,46205,4,1,2026.0,4.0
IN,46208,2,1,2026.0,2.0
IN,46216,1,0,2005.0,0.0
IN,46218,1,0,2026.0,1.0
IN,46219,5,1,2022.8,4.0
IN,46220,5,0,2024.8,4.0
IN,46221,1,0,2022.0,0.0
IN,46222,1,0,2026.0,1.0
IN,46224,1,1,2026.0,1.0
IN,46226,5,1,2026.0,5.0
IN,46227,4,1,2022.25,2.0
IN,46228,1,0,2023.0,1.0
IN,46229,4,1,2022.25,2.0
IN,46231,1,0,2022.0,0.0
IN,46234,2,0,2026.0,2.0
IN,46235,3,0,2025.3333333333333,3.0
IN,46236,1,0,2018.0,0.0
IN,46237,16,0,2011.875,3.0
IN,46239,2,0,2026.0,2.0
IN,46240,4,0,2020.0,3.0
IN,46241,1,0,2013.0,0.0
IN,46250,5,0,2020.8,3.0
IN,46254,6,1,2020.8333333333333,4.0
IN,46256,9,1,2020.4444444444443,5.0
IN,46259,1,0,2026.0,1.0
IN,46260,14,0,2023.2142857142858,10.0
IN,46268,4,0,2021.5,2.0
IN,46278,1,0,2026.0,1.0
IN,46290,1,0,2025.0,1.0
IN,46307,11,0,2025.2727272727273,10.0
IN,46311,2,0,2017.5,0.0
IN,46321,2,0,2020.0,1.0
IN,46322,2,0,2021.5,1.0
IN,46350,3,1,2026.0,3.0
IN,46360,4,0,2020.5,2.0
IN,46368,1,0,2020.0,0.0
IN,46383,4,0,2026.0,4.0
IN,46390,1,0,2024.0,1.0
IN,46392,1,0,2020.0,0.0
IN,46402,1,0,2015.0,0.0
IN,46514,4,1,2015.25,1.0
IN,46517,2,0,2026.0,2.0
IN,46526,2,0,2007.0,0.0
IN,46530,2,0,2017.5,1.0
IN,46540,1,0,2021.0,0.0
IN,46544,6,1,2021.6666666666667,4.0
IN,46545,1,0,2026.0,1.0
IN,46563,4,1,2013.25,0.0
IN,46571,1,0,2008.0,0.0
IN,46580,3,0,2006.3333333333333,0.0
IN,46582,1,0,2024.0,1.0
IN,46601,2,1,2024.5,2.0
IN,46614,2,0,2009.5,0.0
IN,46615,4,1,2025.75,4.0
IN,46617,2,0,2015.0,1.0
IN,46635,1,0,2026.0,1.0
IN,46706,2,0,2006.0,0.0
IN,46714,1,1,2025.0,1.0
IN,46725,2,0,2016.0,1.0
IN,46750,1,0,2006.0,0.0
IN,46755,2,0,2012.0,0.0
IN,46761,2,0,2006.0,0.0
IN,46802,2,1,2026.0,2.0
IN,46804,5,1,2018.4,2.0
IN,46805,8,0,2016.75,3.0
IN,46806,1,0,2026.0,1.0
IN,46808,1,0,2005.0,0.0
IN,46825,4,1,2024.0,3.0
IN,46845,18,1,2019.0555555555557,10.0
IN,46901,1,0,2026.0,1.0
IN,46902,8,0,2024.875,7.0
IN,46947,1,0,2006.0,0.0
IN,46953,1,0,2026.0,1.0
IN,46962,1,0,2017.0,0.0
IN,46970,1,0,2019.0,0.0
IN,46992,3,0,2010.0,0.0
IN,47006,1,1,2026.0,1.0
IN,47025,1,0,2026.0,1.0
IN,47031,1,0,2026.0,1.0
IN,47042,1,0,2026.0,1.0
IN,47111,2,0,2025.5,2.0
IN,47126,3,0,2026.0,3.0
IN,47129,1,0,2014.0,0.0
IN,47130,12,0,2020.8333333333333,9.0
IN,47143,2,0,2026.0,2.0
IN,47150,8,1,2024.125,6.0
IN,47161,1,0,2026.0,1.0
IN,47170,4,1,2016.0,1.0
IN,47172,2,0,2007.5,0.0
IN,47201,2,0,2019.5,0.0
IN,47203,2,0,2024.0,1.0
IN,47240,2,0,2023.5,1.0
IN,47274,2,0,2018.0,0.0
IN,47303,11,0,2022.6363636363637,8.0
IN,47304,4,1,2020.0,2.0
IN,47330,3,0,2026.0,3.0
IN,47331,1,0,2018.0,0.0
IN,47348,1,0,2025.0,1.0
IN,47360,1,0,2025.0,1.0
IN,47362,1,0,2026.0,1.0
IN,47374,4,1,2020.75,3.0
IN,47394,1,0,2017.0,0.0
IN,47401,1,0,2019.0,0.0
IN,47403,7,0,2021.2857142857142,4.0
IN,47404,3,1,2024.0,2.0
IN,47408,1,0,2014.0,0.0
IN,47421,3,0,2025.0,3.0
IN,47432,1,0,2026.0,1.0
IN,47441,1,0,2026.0,1.0
IN,47454,2,0,2026.0,2.0
IN,47501,5,0,2015.4,0.0
IN,47523,1,0,2024.0,1.0
IN,47532,1,0,2017.0,0.0
IN,47541,1,0,2010.0,0.0
IN,47542,1,0,2016.0,0.0
IN,47546,12,0,2014.0,1.0
IN,47579,1,0,2006.0,0.0
IN,47586,1,0,2006.0,0.0
IN,47591,1,1,2013.0,0.0
IN,47620,1,0,2025.0,1.0
IN,47630,6,0,2012.0,0.0
IN,47635,1,1,2023.0,1.0
IN,47670,2,0,2014.0,0.0
IN,47710,4,0,2014.0,1.0
IN,47711,1,0,2026.0,1.0
IN,47712,1,0,2019.0,0.0
IN,47713,1,1,2006.0,0.0
IN,47714,1,0,2025.0,1.0
IN,47715,3,0,2021.3333333333333,2.0
IN,47802,4,1,2022.25,3.0
IN,47807,4,0,2025.25,4.0
IN,47901,1,0,2022.0,0.0
IN,47904,2,0,2025.5,2.0
IN,47905,7,0,2019.142857142857,4.0
IN,47906,3,1,2022.6666666666667,2.0
IN,47963,1,0,2008.0,0.0
KS,66002,2,0,2024.5,2.0
KS,66007,6,0,2022.6666666666667,5.0
KS,66025,1,0,2026.0,1.0
KS,66043,1,0,2007.0,0.0
KS,66044,4,0,2015.25,2.0
KS,66046,2,0,2023.5,1.0
KS,66047,2,0,2022.0,1.0
KS,66048,5,0,2023.8,3.0
KS,66049,1,0,2021.0,0.0
KS,66060,1,0,2023.0,1.0
KS,66061,6,1,2020.5,3.0
KS,66062,2,0,2026.0,2.0
KS,66067,2,0,2017.0,1.0
KS,66071,1,0,2023.0,0.0
KS,66075,1,0,2007.0,0.0
KS,66085,1,1,2026.0,1.0
KS,66086,1,0,2026.0,1.0
KS,66092,1,0,2026.0,1.0
KS,66101,2,0,2024.5,1.0
KS,66103,1,0,2022.0,0.0
KS,66106,2,0,2009.0,0.0
KS,66112,3,0,2013.0,1.0
KS,66160,7,0,2021.2857142857142,4.0
KS,66202,3,0,2025.3333333333333,3.0
KS,66203,1,0,2009.0,0.0
KS,66204,2,1,2023.5,1.0
KS,66205,2,0,2022.0,1.0
KS,66206,4,0,2026.0,4.0
KS,66207,1,0,2023.0,1.0
KS,66208,1,0,2008.0,0.0
KS,66209,2,1,2016.0,1.0
KS,66210,5,1,2021.4,4.0
KS,66211,10,0,2020.2,2.0
KS,66212,5,1,2023.0,4.0
KS,66213,1,0,2026.0,1.0
KS,66215,6,0,2017.0,3.0
KS,66216,1,1,2024.0,1.0
KS,66219,1,0,2026.0,1.0
KS,66221,1,0,2026.0,1.0
KS,66224,1,0,2025.0,1.0
KS,66414,1,0,2014.0,0.0
KS,66434,4,1,2023.25,3.0
KS,66441,2,0,2022.5,1.0
KS,66502,5,0,2020.8,3.0
KS,66503,1,0,2026.0,1.0
KS,66508,1,1,2026.0,1.0
KS,66509,2,1,2024.0,1.0
KS,66539,1,1,2026.0,1.0
KS,66547,1,0,2007.0,0.0
KS,66603,2,0,2006.0,0.0
KS,66604,13,0,2014.3846153846155,1.0
KS,66606,22,0,2014.5,2.0
KS,66611,2,0,2011.5,0.0
KS,66614,5,0,2017.0,1.0
KS,66617,2,1,2021.5,1.0
KS,66618,1,1,2026.0,1.0
KS,66622,2,0,2026.0,2.0
KS,66801,2,0,2016.0,1.0
KS,66935,1,0,2026.0,1.0
KS,67002,2,0,2025.5,2.0
KS,67010,1,0,2025.0,1.0
KS,67037,2,0,2008.5,0.0
KS,67114,1,0,2026.0,1.0
KS,67202,3,1,2026.0,3.0
KS,67203,2,0,2022.0,1.0
KS,67205,2,1,2026.0,2.0
KS,67206,11,0,2014.2727272727273,3.0
KS,67207,2,0,2023.0,1.0
KS,67208,3,2,2019.0,1.0
KS,67211,1,0,2026.0,1.0
KS,67212,2,0,2026.0,2.0
KS,67213,5,0,2025.6,5.0
KS,67214,6,0,2023.1666666666667,3.0
KS,67216,1,0,2026.0,1.0
KS,67218,7,0,2021.0,4.0
KS,67219,1,0,2026.0,1.0
KS,67220,1,0,2026.0,1.0
KS,67226,1,1,2026.0,1.0
KS,67230,1,0,2026.0,1.0
KS,67235,1,0,2007.0,0.0
KS,67337,2,1,2016.0,1.0
KS,67401,4,0,2013.5,0.0
KS,67432,1,0,2026.0,1.0
KS,67460,1,0,2011.0,0.0
KS,67501,4,1,2021.25,3.0
KS,67502,2,0,2026.0,2.0
KS,67530,1,0,2026.0,1.0
KS,67854,1,0,2026.0,1.0
KS,67855,6,1,2007.8333333333333,0.0
KS,67901,2,0,2010.0,0.0
KS,67950,9,1,2008.6666666666667,0.0
KY,40004,3,1,2026.0,3.0
KY,40031,1,0,2026.0,1.0
KY,40059,1,1,2025.0,1.0
KY,40065,2,0,2024.0,1.0
KY,40121,1,0,2026.0,1.0
KY,40162,1,1,2026.0,1.0
KY,40165,1,0,2024.0,1.0
KY,40202,24,1,2017.375,10.0
KY,40203,1,0,2015.0,0.0
KY,40204,6,0,2018.8333333333333,3.0
KY,40205,3,1,2008.6666666666667,0.0
KY,40206,3,0,2023.0,2.0
KY,40207,10,2,2016.2,3.0
KY,40210,1,0,2026.0,1.0
KY,40211,1,0,2026.0,1.0
KY,40212,2,0,2007.5,0.0
KY,40213,2,0,2020.5,1.0
KY,40216,1,1,2023.0,1.0
KY,40217,8,0,2021.0,5.0
KY,40218,3,0,2010.6666666666667,0.0
KY,40219,1,0,2026.0,1.0
KY,40220,2,0,2026.0,2.0
KY,40222,7,1,2016.142857142857,3.0
KY,40223,5,0,2015.4,0.0
KY,40228,1,0,2026.0,1.0
KY,40232,1,0,2024.0,1.0
KY,40241,1,1,2026.0,1.0
KY,40242,3,0,2009.6666666666667,0.0
KY,40243,2,0,2024.0,1.0
KY,40272,3,1,2022.0,2.0
KY,40291,1,0,2026.0,1.0
KY,40299,2,0,2026.0,2.0
KY,40324,2,0,2026.0,2.0
KY,40330,2,0,2021.0,1.0
KY,40342,3,0,2012.3333333333333,0.0
KY,40351,1,0,2026.0,1.0
KY,40353,4,1,2019.25,2.0
KY,40356,1,0,2022.0,0.0
KY,40361,1,0,2020.0,0.0
KY,40383,4,0,2026.0,4.0
KY,40391,1,0,2020.0,0.0
KY,40403,1,1,2026.0,1.0
KY,40422,5,1,2020.0,3.0
KY,40444,1,0,2026.0,1.0
KY,40475,6,1,2019.6666666666667,2.0
KY,40502,13,1,2024.5384615384614,12.0
KY,40503,7,2,2020.7142857142858,4.0
KY,40504,12,0,2020.0,5.0
KY,40505,5,1,2024.2,4.0
KY,40506,2,0,2025.5,2.0
KY,40508,5,0,2017.8,1.0
KY,40509,13,1,2023.6923076923076,9.0
KY,40511,16,1,2023.875,11.0
KY,40517,3,1,2022.3333333333333,1.0
KY,40536,8,0,2018.125,2.0
KY,40601,3,0,2016.6666666666667,0.0
KY,40701,2,0,2016.0,1.0
KY,40734,1,0,2020.0,0.0
KY,40741,3,1,2018.6666666666667,2.0
KY,40744,1,0,2026.0,1.0
KY,40769,1,0,2014.0,0.0
KY,40831,1,0,2026.0,1.0
KY,40906,1,0,2025.0,1.0
KY,40962,2,0,2016.5,1.0
KY,40965,3,1,2018.6666666666667,2.0
KY,41008,2,0,2019.5,1.0
KY,41011,2,1,2018.0,0.0
KY,41017,4,0,2017.5,2.0
KY,41031,1,1,2024.0,1.0
KY,41041,1,1,2026.0,1.0
KY,41042,5,0,2019.4,2.0
KY,41051,1,0,2026.0,1.0
KY,41056,4,0,2023.0,2.0
KY,41071,1,1,2018.0,0.0
KY,41076,2,0,2020.0,1.0
KY,41101,5,1,2021.0,2.0
KY,41102,2,0,2023.0,1.0
KY,41230,2,0,2022.0,0.0
KY,41240,2,0,2026.0,2.0
KY,41263,1,1,2026.0,1.0
KY,41501,10,1,2022.2,6.0
KY,41503,1,0,2025.0,1.0
KY,41553,2,0,2021.5,1.0
KY,41615,1,0,2023.0,0.0
KY,41653,7,1,2024.7142857142858,6.0
KY,41701,3,0,2026.0,3.0
KY,41832,1,0,2017.0,0.0
KY,42001,7,2,2022.142857142857,4.0
KY,42003,6,1,2013.6666666666667,1.0
KY,42020,1,0,2026.0,1.0
KY,42039,1,0,2026.0,1.0
KY,42053,1,0,2026.0,1.0
KY,42066,2,0,2010.0,0.0
KY,42071,7,0,2021.142857142857,4.0
KY,42101,9,1,2025.3333333333333,8.0
KY,42103,2,0,2023.0,1.0
KY,42104,2,0,2024.0,1.0
KY,42141,7,0,2021.4285714285713,2.0
KY,42164,1,0,2018.0,0.0
KY,42167,1,0,2026.0,1.0
KY,42210,1,0,2020.0,0.0
KY,42220,1,0,2017.0,0.0
KY,42223,1,0,2021.0,0.0
KY,42240,4,0,2023.5,3.0
KY,42303,6,2,2025.6666666666667,6.0
KY,42345,2,0,2016.5,1.0
KY,42420,3,1,2022.6666666666667,2.0
KY,42431,3,1,2025.6666666666667,3.0
KY,42501,5,1,2025.8,5.0
KY,42503,2,0,2025.5,2.0
KY,42633,1,0,2026.0,1.0
KY,42642,1,1,2015.0,0.0
KY,42653,1,0,2022.0,0.0
KY,42701,5,0,2013.0,1.0
KY,42718,2,1,2026.0,2.0
KY,42724,2,0,2023.5,1.0
KY,42754,1,0,2022.0,0.0
LA,70001,1,0,2026.0,1.0
LA,70002,2,1,2020.5,1.0
LA,70003,1,0,2026.0,1.0
LA,70006,9,0,2021.3333333333333,7.0
LA,70043,3,0,2014.3333333333333,0.0
LA,70056,1,0,2026.0,1.0
LA,70058,1,1,2025.0,1.0
LA,70062,1,0,2016.0,0.0
LA,70068,2,0,2025.0,2.0
LA,70072,9,2,2013.888888888889,3.0
LA,70112,6,0,2022.0,4.0
LA,70114,2,0,2018.0,1.0
LA,70115,2,1,2023.5,1.0
LA,70118,2,2,2025.5,2.0
LA,70119,4,1,2022.0,3.0
LA,70121,6,1,2017.3333333333333,1.0
LA,70122,1,0,2023.0,1.0
LA,70123,1,0,2009.0,0.0
LA,70124,1,0,2012.0,0.0
LA,70125,3,0,2020.3333333333333,1.0
LA,70127,1,1,2010.0,0.0
LA,70131,1,1,2021.0,0.0
LA,70170,1,0,2026.0,1.0
LA,70301,8,0,2019.625,3.0
LA,70346,1,0,2016.0,0.0
LA,70359,1,0,2007.0,0.0
LA,70360,4,0,2020.25,3.0
LA,70380,1,0,2005.0,0.0
LA,70401,4,1,2019.75,2.0
LA,70403,4,0,2021.75,2.0
LA,70404,1,0,2017.0,0.0
LA,70422,2,0,2026.0,2.0
LA,70427,5,1,2013.6,0.0
LA,70433,9,1,2014.7777777777778,2.0
LA,70435,2,0,2012.5,0.0
LA,70438,3,1,2025.0,3.0
LA,70447,2,0,2026.0,2.0
LA,70455,1,0,2022.0,0.0
LA,70458,5,0,2022.8,3.0
LA,70460,2,0,2026.0,2.0
LA,70461,3,0,2017.6666666666667,1.0
LA,70501,6,1,2025.8333333333333,6.0
LA,70503,8,1,2017.25,2.0
LA,70506,7,1,2020.5714285714287,4.0
LA,70507,2,1,2022.0,1.0
LA,70508,11,1,2014.0,3.0
LA,70510,1,1,2025.0,1.0
LA,70520,4,0,2026.0,4.0
LA,70526,1,0,2019.0,0.0
LA,70546,3,1,2018.6666666666667,2.0
LA,70560,2,0,2022.0,1.0
LA,70563,1,0,2026.0,1.0
LA,70570,1,0,2025.0,1.0
LA,70578,1,0,2026.0,1.0
LA,70583,1,1,2026.0,1.0
LA,70592,6,2,2023.1666666666667,5.0
LA,70601,5,1,2013.8,2.0
LA,70605,4,0,2017.0,1.0
LA,70607,1,0,2024.0,1.0
LA,70616,1,0,2026.0,1.0
LA,70634,1,0,2025.0,1.0
LA,70657,1,0,2026.0,1.0
LA,70663,1,0,2022.0,0.0
LA,70706,1,0,2026.0,1.0
LA,70710,2,0,2016.0,1.0
LA,70714,1,0,2018.0,0.0
LA,70726,3,0,2023.0,2.0
LA,70754,1,0,2026.0,1.0
LA,70760,1,0,2026.0,1.0
LA,70767,1,0,2016.0,0.0
LA,70775,2,0,2025.5,2.0
LA,70776,2,0,2026.0,2.0
LA,70785,1,0,2017.0,0.0
LA,70791,2,1,2015.5,1.0
LA,70802,1,0,2007.0,0.0
LA,70805,2,0,2025.0,2.0
LA,70806,6,0,2017.0,2.0
LA,70807,1,0,2021.0,0.0
LA,70808,6,0,2022.1666666666667,3.0
LA,70809,7,1,2024.857142857143,6.0
LA,70810,3,0,2014.0,1.0
LA,70811,1,0,2023.0,0.0
LA,70812,1,0,2022.0,0.0
LA,70815,2,0,2018.5,1.0
LA,70816,4,0,2023.75,3.0
LA,70820,1,0,2020.0,0.0
LA,70836,1,0,2009.0,0.0
LA,71040,1,0,2026.0,1.0
LA,71101,6,1,2020.6666666666667,3.0
LA,71103,2,0,2025.5,2.0
LA,71105,5,1,2018.2,1.0
LA,71106,3,1,2024.0,2.0
LA,71107,1,0,2023.0,1.0
LA,71109,1,0,2026.0,1.0
LA,71111,5,1,2026.0,5.0
LA,71115,1,0,2023.0,1.0
LA,71118,7,1,2019.142857142857,3.0
LA,71201,6,0,2020.3333333333333,3.0
LA,71202,1,0,2018.0,0.0
LA,71220,1,0,2005.0,0.0
LA,71235,1,1,2026.0,1.0
LA,71251,1,0,2017.0,0.0
LA,71261,1,0,2007.0,0.0
LA,71270,6,0,2020.1666666666667,3.0
LA,71282,7,0,2017.0,0.0
LA,71291,6,1,2019.1666666666667,3.0
LA,71292,9,1,2022.888888888889,5.0
LA,71301,4,2,2018.5,2.0
LA,71302,1,0,2026.0,1.0
LA,71303,3,0,2023.6666666666667,2.0
LA,71342,3,1,2025.0,3.0
LA,71351,4,1,2006.25,0.0
LA,71357,1,0,2006.0,0.0
LA,71360,3,1,2025.6666666666667,3.0
LA,71373,2,1,2011.5,0.0
LA,71446,1,0,2025.0,1.0
LA,71457,1,0,2026.0,1.0
LA,71459,2,0,2020.0,1.0
LA,71465,1,0,2022.0,0.0
MA,1001,1,0,2023.0,1.0
MA,1005,1,0,2021.0,0.0
MA,1013,4,1,2023.5,3.0
MA,1030,1,1,2026.0,1.0
MA,1035,3,1,2023.0,2.0
MA,1040,3,1,2022.6666666666667,2.0
MA,1056,1,0,2025.0,1.0
MA,1057,1,0,2026.0,1.0
MA,1060,3,0,2006.6666666666667,0.0
MA,1072,1,1,2026.0,1.0
MA,1083,1,1,2025.0,1.0
MA,1089,3,0,2024.0,2.0
MA,1095,1,0,2026.0,1.0
MA,1103,2,0,2020.5,1.0
MA,1104,1,0,2007.0,0.0
MA,1105,1,0,2026.0,1.0
MA,1106,3,0,2024.6666666666667,3.0
MA,1107,8,0,2016.625,3.0
MA,1108,1,0,2026.0,1.0
MA,1109,1,1,2026.0,1.0
MA,1118,2,0,2026.0,2.0
MA,1199,1,0,2021.0,0.0
MA,1201,5,2,2018.2,3.0
MA,1226,1,0,2008.0,0.0
MA,1230,1,0,2021.0,0.0
MA,1238,1,0,2026.0,1.0
MA,1257,1,0,2014.0,0.0
MA,1266,1,0,2026.0,1.0
MA,1301,2,0,2026.0,2.0
MA,1420,4,1,2024.75,3.0
MA,1453,6,1,2019.1666666666667,3.0
MA,1460,1,0,2026.0,1.0
MA,1462,2,0,2026.0,2.0
MA,1501,4,2,2023.75,3.0
MA,1503,1,0,2026.0,1.0
MA,1541,1,0,2026.0,1.0
MA,1545,4,0,2016.0,2.0
MA,1550,4,0,2013.75,1.0
MA,1581,2,0,2024.0,1.0
MA,1583,1,1,2026.0,1.0
MA,1588,1,1,2026.0,1.0
MA,1602,2,0,2015.5,1.0
MA,1603,1,0,2022.0,0.0
MA,1604,1,0,2026.0,1.0
MA,1605,6,1,2011.3333333333333,1.0
MA,1606,4,0,2026.0,4.0
MA,1607,2,0,2026.0,2.0
MA,1608,1,0,2026.0,1.0
